# docs/stats-cache.tsv — backfilled Code-stats:-equivalent rows for
# pre-trailer commits. Generated by `scripts/backfill-stats.sh`;
# consulted by `scripts/log.sh --stats` as a fallback when a
# commit's `Code-stats:` trailer is absent.
#
# Format: tab-separated, one row per commit:
#   <full-sha>\t<files>\t<total>\t<code>\t<docs>
#
# Lines starting with `#` are comments. Unreproducible commits
# (when run with --allow-partial) appear as:
#   # unreproducible <full-sha>: <reason>
#
# Append-only: do not edit existing rows.
e838f8bed4a491a497e2f632aceb1c3a11c44edd	639	103566	49585	39812
f8eb3222f76d973f8f67d44e441eaf06b5202839	639	103566	49585	39812
301996d53cb77c6df19b934580948a0c50086c4e	639	103567	49585	39813
615e02b3a88b4a597fff3545c4d82a74b3c0ef81	639	103566	49585	39812
2fa677161b108d8dabd60827f29d257af579e5dd	640	103863	49585	40043
62ceb2e16a5658e959be2165007bc907a9dfb55a	640	103875	49586	40051
4a1a87466d5ad1ae8b3f1f2934cdebe6bb340408	641	104020	49651	40115
5c3cfdb3b2ff58b2b4a8fdc0c67820486ad11d64	641	104057	49651	40150
a149f389dac41a6386baea509d8a7bdf212c4fff	641	104078	49651	40171
52584d4f633e1c851b076dce3b7eee07f4fa0d85	641	104090	49651	40183
419e12e6dd48cd40ce61cbe36f478b169c1b1ee1	642	104256	49769	40204
0afc8ab3b6b2d057165e7356c1cbce7692e4028e	642	104404	49844	40250
38befeeac47437f1c4a6ea5879e9778be67d5d6c	643	104883	49920	40560
c39da59002952f3ac606ad6f24db0d41368e103c	647	105339	50289	40577
